,0,1,2
3795,2.0,6.0,2.0
3796,4.0,4.0,3.0
3797,4.0,4.0,2.0
3798,1.0,4.0,4.0
3799,8.0,2.0,7.0
3800,2.0,3.0,3.0
3801,2.0,2.0,2.0
3802,3.0,2.0,2.0
3803,3.0,2.0,2.0
3804,3.0,2.0,2.0
3805,3.0,2.0,2.0
3806,3.0,2.0,2.0
3807,3.0,9.0,4.0
3808,3.0,9.0,8.0
3809,10.0,1.0,1.0
3810,10.0,1.0,1.0
3811,10.0,1.0,1.0
3812,10.0,1.0,1.0
3813,4.0,5.0,1.0
3814,5.0,1.0,3.0
3815,3.0,1.0,3.0
3816,1.0,1.0,2.0
3817,1.0,1.0,4.0
3818,1.0,2.0,1.0
3819,1.0,2.0,1.0
3820,2.0,2.0,1.0
3821,6.0,2.0,1.0
3822,6.0,4.0,9.0
3823,2.0,3.0,5.0
3824,2.0,2.0,2.0
3825,2.0,2.0,5.0
3826,2.0,2.0,2.0
3827,2.0,1.0,2.0
3828,2.0,1.0,2.0
3829,1.0,2.0,1.0
3830,1.0,2.0,2.0
3831,2.0,1.0,2.0
3832,1.0,1.0,2.0
3833,2.0,1.0,1.0
3834,1.0,3.0,1.0
3835,1.0,2.0,1.0
3836,1.0,3.0,1.0
3837,1.0,3.0,1.0
3838,1.0,3.0,1.0
3839,1.0,3.0,1.0
3840,1.0,3.0,1.0
3841,1.0,3.0,1.0
3842,2.0,3.0,5.0
3843,1.0,2.0,2.0
3844,1.0,3.0,2.0
3845,1.0,3.0,2.0
3846,6.0,8.0,8.0
3847,6.0,8.0,10.0
3848,6.0,8.0,8.0
3849,10.0,2.0,3.0
3850,10.0,6.0,6.0
3851,10.0,6.0,1.0
3852,2.0,6.0,2.0
3853,2.0,6.0,5.0
3854,2.0,4.0,4.0
3855,2.0,4.0,4.0
3856,2.0,4.0,4.0
3857,2.0,4.0,4.0
3858,2.0,5.0,4.0
3859,2.0,4.0,4.0
3860,1.0,4.0,4.0
3861,1.0,4.0,4.0
3862,1.0,4.0,2.0
3863,1.0,2.0,2.0
3864,1.0,6.0,1.0
3865,1.0,6.0,4.0
3866,1.0,5.0,10.0
3867,2.0,3.0,10.0
3868,1.0,1.0,1.0
3869,1.0,1.0,10.0
3870,2.0,1.0,1.0
3871,3.0,1.0,4.0
3872,2.0,1.0,1.0
3873,5.0,1.0,1.0
3874,3.0,2.0,3.0
3875,3.0,2.0,3.0
3876,3.0,2.0,3.0
3877,3.0,2.0,3.0
3878,4.0,2.0,4.0
3879,4.0,2.0,3.0
3880,4.0,2.0,3.0
3881,1.0,2.0,1.0
3882,1.0,2.0,3.0
3883,1.0,2.0,2.0
3884,1.0,2.0,2.0
3885,1.0,2.0,2.0
3886,1.0,2.0,2.0
3887,1.0,2.0,2.0
3888,1.0,2.0,2.0
3889,1.0,2.0,2.0
3890,1.0,2.0,2.0
3891,3.0,2.0,2.0
3892,3.0,1.0,1.0
3893,1.0,1.0,1.0
3894,1.0,1.0,1.0
3895,1.0,1.0,1.0
3896,3.0,3.0,1.0
3897,2.0,2.0,2.0
3898,2.0,7.0,2.0
3899,2.0,6.0,2.0
3900,2.0,6.0,3.0
3901,2.0,1.0,2.0
3902,2.0,1.0,2.0
3903,2.0,1.0,2.0
3904,2.0,6.0,2.0
3905,2.0,1.0,2.0
3906,2.0,1.0,2.0
3907,2.0,1.0,2.0
3908,2.0,1.0,2.0
3909,2.0,1.0,2.0
3910,2.0,1.0,2.0
3911,2.0,1.0,2.0
3912,2.0,1.0,2.0
3913,2.0,1.0,6.0
3914,2.0,4.0,3.0
3915,2.0,4.0,4.0
3916,2.0,4.0,4.0
3917,6.0,7.0,1.0
3918,4.0,2.0,2.0
3919,4.0,2.0,2.0
3920,4.0,2.0,2.0
3921,4.0,2.0,2.0
3922,4.0,8.0,3.0
3923,4.0,1.0,3.0
3924,3.0,1.0,3.0
3925,3.0,1.0,2.0
3926,3.0,1.0,3.0
3927,3.0,1.0,3.0
3928,3.0,1.0,3.0
3929,5.0,7.0,3.0
3930,5.0,3.0,3.0
3931,7.0,3.0,3.0
3932,4.0,9.0,8.0
3933,1.0,2.0,3.0
3934,8.0,10.0,3.0
3935,8.0,3.0,3.0
3936,8.0,3.0,1.0
3937,8.0,4.0,1.0
3938,1.0,3.0,2.0
3939,1.0,1.0,1.0
3940,7.0,1.0,2.0
3941,6.0,1.0,4.0
3942,6.0,1.0,2.0
3943,1.0,1.0,8.0
3944,1.0,1.0,1.0
3945,1.0,1.0,1.0
3946,1.0,3.0,1.0
3947,4.0,8.0,1.0
3948,1.0,4.0,1.0
3949,1.0,4.0,6.0
3950,1.0,4.0,1.0
3951,1.0,1.0,2.0
3952,1.0,3.0,2.0
3953,4.0,7.0,1.0
3954,4.0,1.0,3.0
3955,4.0,1.0,3.0
3956,4.0,7.0,3.0
3957,1.0,5.0,5.0
3958,2.0,5.0,5.0
3959,1.0,5.0,5.0
3960,3.0,5.0,5.0
3961,3.0,5.0,6.0
3962,3.0,5.0,1.0
3963,10.0,3.0,2.0
3964,1.0,3.0,3.0
3965,1.0,2.0,2.0
3966,1.0,2.0,6.0
3967,2.0,1.0,2.0
3968,2.0,1.0,2.0
3969,2.0,1.0,2.0
3970,3.0,1.0,1.0
3971,5.0,2.0,1.0
3972,5.0,2.0,1.0
3973,5.0,2.0,1.0
3974,5.0,2.0,1.0
3975,3.0,2.0,1.0
3976,5.0,2.0,1.0
3977,1.0,1.0,1.0
3978,1.0,2.0,2.0
3979,2.0,4.0,9.0
3980,1.0,4.0,3.0
3981,4.0,6.0,7.0
3982,3.0,7.0,6.0
3983,5.0,1.0,3.0
3984,1.0,8.0,3.0
3985,1.0,8.0,3.0
3986,1.0,8.0,3.0
3987,1.0,1.0,3.0
3988,1.0,1.0,1.0
3989,1.0,1.0,1.0
3990,3.0,1.0,1.0
3991,3.0,1.0,1.0
3992,2.0,1.0,1.0
3993,2.0,1.0,1.0
3994,3.0,1.0,1.0
3995,2.0,1.0,1.0
3996,2.0,1.0,1.0
3997,2.0,1.0,1.0
3998,2.0,1.0,1.0
3999,2.0,1.0,1.0
